,datetimehourly,weathertype
2859,4/1/17 12:00,1
2860,4/1/17 13:00,1
2861,4/1/17 14:00,1
2862,4/1/17 15:00,1
2863,4/1/17 16:00,1
2864,4/1/17 17:00,1
2865,4/1/17 18:00,1
2866,4/1/17 19:00,1
2867,4/1/17 20:00,1
2868,4/1/17 21:00,1
2869,4/1/17 22:00,1
2870,4/1/17 23:00,1
2871,4/2/17 0:00,1
2872,4/2/17 1:00,1
2873,4/2/17 2:00,1
2874,4/2/17 4:00,1
2875,4/2/17 5:00,1
2876,4/2/17 6:00,1
2877,4/2/17 7:00,1
2878,4/2/17 8:00,1
2879,4/2/17 9:00,1
2880,4/2/17 10:00,1
2881,4/2/17 11:00,1
2882,4/2/17 12:00,1
2883,4/2/17 13:00,1
2884,4/2/17 14:00,1
2885,4/2/17 15:00,1
2886,4/2/17 16:00,1
2887,4/2/17 17:00,1
2888,4/2/17 18:00,1
2889,4/2/17 19:00,1
2890,4/2/17 20:00,1
2891,4/2/17 21:00,1
2892,4/2/17 22:00,1
2893,4/2/17 23:00,1
2894,4/3/17 0:00,1
2895,4/3/17 1:00,1
2896,4/3/17 2:00,1
2897,4/3/17 3:00,1
2898,4/3/17 4:00,1
2899,4/3/17 5:00,1
2900,4/3/17 6:00,1
2901,4/3/17 7:00,1
2902,4/3/17 8:00,1
2903,4/3/17 9:00,1
2904,4/3/17 10:00,1
2905,4/3/17 11:00,1
2906,4/3/17 12:00,1
2907,4/3/17 13:00,1
2908,4/3/17 14:00,1
2909,4/3/17 15:00,1
2910,4/3/17 16:00,1
2911,4/3/17 17:00,1
2912,4/3/17 18:00,1
2913,4/3/17 19:00,1
2914,4/3/17 20:00,1
2915,4/3/17 21:00,1
2916,4/3/17 22:00,1
2917,4/3/17 23:00,1
2918,4/4/17 0:00,1
2919,4/4/17 1:00,1
2920,4/4/17 2:00,1
2921,4/4/17 3:00,1
2922,4/4/17 4:00,1
2923,4/4/17 5:00,1
2924,4/4/17 6:00,1
2925,4/4/17 7:00,1
2926,4/4/17 8:00,1
2927,4/4/17 9:00,1
2928,4/4/17 10:00,1
2929,4/4/17 11:00,1
2930,4/4/17 12:00,1
2931,4/4/17 13:00,1
2932,4/4/17 14:00,1
2933,4/4/17 15:00,1
2934,4/4/17 16:00,1
2935,4/4/17 17:00,1
2936,4/4/17 18:00,1
2937,4/4/17 19:00,1
2938,4/4/17 20:00,1
2939,4/4/17 21:00,1
2940,4/4/17 22:00,1
2941,4/4/17 23:00,1
2942,4/5/17 0:00,1
2943,4/5/17 1:00,1
2944,4/5/17 2:00,1
2945,4/5/17 3:00,1
2946,4/5/17 4:00,1
2947,4/5/17 5:00,1
2948,4/5/17 6:00,1
2949,4/5/17 7:00,1
2950,4/5/17 8:00,1
2951,4/5/17 9:00,1
2952,4/5/17 10:00,1
2953,4/5/17 11:00,1
2954,4/5/17 12:00,1
2955,4/5/17 13:00,1
2956,4/5/17 14:00,1
2957,4/5/17 15:00,1
2958,4/5/17 16:00,1
2959,4/5/17 17:00,1
2960,4/5/17 18:00,1
2961,4/5/17 19:00,1
2962,4/5/17 20:00,1
2963,4/5/17 21:00,1
2964,4/5/17 22:00,1
2965,4/5/17 23:00,1
2966,4/6/17 0:00,1
2967,4/6/17 1:00,1
2968,4/6/17 2:00,1
2969,4/6/17 3:00,1
2970,4/6/17 4:00,1
2971,4/6/17 5:00,1
2972,4/6/17 6:00,1
2973,4/6/17 7:00,1
2974,4/6/17 8:00,1
2975,4/6/17 9:00,1
2976,4/6/17 10:00,1
2977,4/6/17 11:00,1
2978,4/6/17 12:00,1
2979,4/6/17 13:00,1
2980,4/6/17 14:00,1
2981,4/6/17 15:00,1
2982,4/6/17 16:00,1
2983,4/6/17 17:00,1
2984,4/6/17 18:00,1
2985,4/6/17 19:00,1
2986,4/6/17 20:00,1
2987,4/6/17 21:00,1
2988,4/6/17 22:00,1
2989,4/6/17 23:00,1
2990,4/7/17 0:00,1
2991,4/7/17 1:00,1
2992,4/7/17 2:00,1
2993,4/7/17 3:00,1
2994,4/7/17 4:00,1
2995,4/7/17 5:00,1
2996,4/7/17 6:00,1
2997,4/7/17 7:00,1
2998,4/7/17 8:00,1
2999,4/7/17 9:00,1
3000,4/7/17 10:00,1
3001,4/7/17 11:00,1
3002,4/7/17 12:00,1
3003,4/7/17 13:00,1
3004,4/7/17 14:00,1
3005,4/7/17 15:00,1
3006,4/7/17 16:00,1
3007,4/7/17 17:00,1
3008,4/7/17 18:00,1
3009,4/7/17 19:00,1
3010,4/7/17 20:00,1
3011,4/7/17 21:00,1
3012,4/7/17 22:00,1
3013,4/7/17 23:00,1
3014,4/8/17 0:00,1
3015,4/8/17 1:00,1
3016,4/8/17 2:00,1
3017,4/8/17 3:00,1
3018,4/8/17 4:00,1
3019,4/8/17 5:00,1
3020,4/8/17 6:00,1
3021,4/8/17 7:00,1
3022,4/8/17 8:00,1
3023,4/8/17 9:00,1
3024,4/8/17 10:00,1
3025,4/8/17 11:00,1
3026,4/8/17 12:00,1
3027,4/8/17 13:00,1
3028,4/8/17 14:00,1
3029,4/8/17 15:00,1
3030,4/8/17 16:00,1
3031,4/8/17 17:00,1
3032,4/8/17 18:00,1
3033,4/8/17 19:00,1
3034,4/8/17 20:00,1
3035,4/8/17 21:00,1
3036,4/8/17 22:00,1
3037,4/8/17 23:00,1
3038,4/9/17 0:00,1
3039,4/9/17 1:00,1
3040,4/9/17 2:00,1
3041,4/9/17 3:00,1
3042,4/9/17 4:00,1
3043,4/9/17 5:00,1
3044,4/9/17 6:00,1
3045,4/9/17 7:00,1
3046,4/9/17 8:00,1
3047,4/9/17 9:00,1
3048,4/9/17 10:00,1
3049,4/9/17 11:00,1
3050,4/9/17 12:00,1
3051,4/9/17 13:00,1
3052,4/9/17 14:00,1
3053,4/9/17 15:00,1
3054,4/9/17 16:00,1
3055,4/9/17 17:00,1
3056,4/9/17 18:00,1
3057,4/9/17 19:00,1
3058,4/9/17 20:00,1
3059,4/9/17 21:00,1
3060,4/9/17 22:00,1
3061,4/9/17 23:00,1
3062,4/10/17 0:00,1
3063,4/10/17 1:00,1
3064,4/10/17 2:00,1
3065,4/10/17 3:00,1
3066,4/10/17 4:00,1
3067,4/10/17 5:00,1
3068,4/10/17 6:00,1
3069,4/10/17 7:00,1
3070,4/10/17 8:00,1
3071,4/10/17 9:00,1
3072,4/10/17 10:00,1
3073,4/10/17 11:00,1
3074,4/10/17 12:00,1
3075,4/10/17 13:00,1
3076,4/10/17 14:00,1
3077,4/10/17 15:00,1
3078,4/10/17 16:00,1
3079,4/10/17 17:00,1
3080,4/10/17 18:00,1
3081,4/10/17 19:00,1
3082,4/10/17 20:00,1
3083,4/10/17 21:00,1
3084,4/10/17 22:00,1
3085,4/10/17 23:00,1
3086,4/11/17 0:00,1
3087,4/11/17 1:00,1
3088,4/11/17 2:00,1
3089,4/11/17 3:00,1
3090,4/11/17 5:00,1
3091,4/11/17 6:00,1
3092,4/11/17 7:00,1
3093,4/11/17 8:00,1
3094,4/11/17 9:00,1
3095,4/11/17 10:00,1
3096,4/11/17 11:00,1
3097,4/11/17 12:00,1
3098,4/11/17 13:00,1
3099,4/11/17 14:00,1
3100,4/11/17 15:00,1
3101,4/11/17 16:00,1
3102,4/11/17 17:00,1
3103,4/11/17 18:00,1
3104,4/11/17 19:00,1
3105,4/11/17 20:00,1
3106,4/11/17 21:00,1
3107,4/11/17 22:00,1
3108,4/11/17 23:00,1
3109,4/12/17 0:00,1
3110,4/12/17 1:00,1
3111,4/12/17 2:00,1
3112,4/12/17 3:00,1
3113,4/12/17 4:00,1
3114,4/12/17 5:00,1
3115,4/12/17 6:00,1
3116,4/12/17 7:00,1
3117,4/12/17 8:00,1
3118,4/12/17 9:00,1
3119,4/12/17 10:00,1
3120,4/12/17 11:00,1
3121,4/12/17 12:00,1
3122,4/12/17 13:00,1
3123,4/12/17 14:00,1
3124,4/12/17 15:00,1
3125,4/12/17 16:00,1
3126,4/12/17 17:00,1
3127,4/12/17 18:00,1
3128,4/12/17 19:00,1
3129,4/12/17 20:00,1
3130,4/12/17 21:00,1
3131,4/12/17 22:00,1
3132,4/12/17 23:00,1
3133,4/13/17 0:00,1
3134,4/13/17 1:00,1
3135,4/13/17 2:00,1
3136,4/13/17 3:00,1
3137,4/13/17 4:00,1
3138,4/13/17 5:00,1
3139,4/13/17 6:00,1
3140,4/13/17 7:00,1
3141,4/13/17 8:00,1
3142,4/13/17 9:00,1
3143,4/13/17 10:00,1
3144,4/13/17 11:00,1
3145,4/13/17 12:00,1
3146,4/13/17 13:00,1
3147,4/13/17 14:00,1
3148,4/13/17 15:00,1
3149,4/13/17 16:00,1
3150,4/13/17 17:00,1
3151,4/13/17 18:00,1
3152,4/13/17 19:00,1
3153,4/13/17 20:00,1
3154,4/13/17 21:00,1
3155,4/13/17 22:00,1
3156,4/13/17 23:00,1
3157,4/14/17 0:00,1
3158,4/14/17 1:00,1
3159,4/14/17 2:00,1
3160,4/14/17 3:00,1
3161,4/14/17 4:00,1
3162,4/14/17 5:00,1
3163,4/14/17 6:00,1
3164,4/14/17 7:00,1
3165,4/14/17 8:00,1
3166,4/14/17 9:00,1
3167,4/14/17 10:00,1
3168,4/14/17 11:00,1
3169,4/14/17 12:00,1
3170,4/14/17 13:00,1
3171,4/14/17 14:00,1
3172,4/14/17 15:00,1
3173,4/14/17 16:00,1
3174,4/14/17 17:00,1
3175,4/14/17 18:00,1
3176,4/14/17 19:00,1
3177,4/14/17 20:00,1
3178,4/14/17 21:00,1
3179,4/14/17 22:00,1
3180,4/14/17 23:00,1
3181,4/15/17 0:00,1
3182,4/15/17 1:00,1
3183,4/15/17 2:00,1
3184,4/15/17 3:00,1
3185,4/15/17 4:00,1
3186,4/15/17 5:00,1
3187,4/15/17 6:00,1
3188,4/15/17 7:00,1
3189,4/15/17 8:00,1
3190,4/15/17 9:00,1
3191,4/15/17 10:00,1
3192,4/15/17 11:00,1
3193,4/15/17 12:00,1
3194,4/15/17 13:00,1
3195,4/15/17 14:00,1
3196,4/15/17 15:00,1
3197,4/15/17 16:00,1
3198,4/15/17 17:00,1
3199,4/15/17 18:00,1
3200,4/15/17 19:00,1
3201,4/15/17 20:00,1
3202,4/15/17 21:00,1
3203,4/15/17 22:00,1
3204,4/15/17 23:00,1
3205,4/16/17 0:00,1
3206,4/16/17 1:00,1
3207,4/16/17 2:00,1
3208,4/16/17 3:00,1
3209,4/16/17 4:00,1
3210,4/16/17 5:00,1
3211,4/16/17 6:00,1
3212,4/16/17 7:00,1
3213,4/16/17 8:00,1
3214,4/16/17 9:00,1
3215,4/16/17 10:00,1
3216,4/16/17 11:00,1
3217,4/16/17 12:00,1
3218,4/16/17 13:00,1
3219,4/16/17 14:00,1
3220,4/16/17 15:00,1
3221,4/16/17 16:00,1
3222,4/16/17 17:00,1
3223,4/16/17 18:00,1
3224,4/16/17 19:00,1
3225,4/16/17 20:00,1
3226,4/16/17 21:00,1
3227,4/16/17 22:00,1
3228,4/16/17 23:00,1
3229,4/17/17 0:00,1
3230,4/17/17 1:00,1
3231,4/17/17 2:00,1
3232,4/17/17 3:00,1
3233,4/17/17 4:00,1
3234,4/17/17 5:00,1
3235,4/17/17 6:00,1
3236,4/17/17 7:00,1
3237,4/17/17 8:00,1
3238,4/17/17 9:00,1
3239,4/17/17 10:00,1
3240,4/17/17 11:00,1
3241,4/17/17 12:00,1
3242,4/17/17 13:00,1
3243,4/17/17 14:00,1
3244,4/17/17 15:00,1
3245,4/17/17 16:00,1
3246,4/17/17 17:00,1
3247,4/17/17 18:00,1
3248,4/17/17 19:00,1
3249,4/17/17 20:00,1
3250,4/17/17 21:00,1
3251,4/17/17 22:00,1
3252,4/17/17 23:00,1
3253,4/18/17 0:00,1
3254,4/18/17 1:00,1
3255,4/18/17 2:00,1
3256,4/18/17 3:00,1
3257,4/18/17 4:00,1
3258,4/18/17 5:00,1
3259,4/18/17 6:00,1
3260,4/18/17 7:00,1
3261,4/18/17 8:00,1
3262,4/18/17 9:00,1
3263,4/18/17 10:00,1
3264,4/18/17 11:00,1
3265,4/18/17 12:00,1
3266,4/18/17 13:00,1
3267,4/18/17 14:00,1
3268,4/18/17 15:00,1
3269,4/18/17 16:00,1
3270,4/18/17 17:00,1
3271,4/18/17 18:00,1
3272,4/18/17 19:00,1
3273,4/18/17 20:00,1
3274,4/18/17 21:00,1
3275,4/18/17 22:00,1
3276,4/18/17 23:00,1
3277,4/19/17 0:00,1
3278,4/19/17 1:00,1
3279,4/19/17 2:00,1
3280,4/19/17 3:00,1
3281,4/19/17 4:00,1
3282,4/19/17 5:00,1
3283,4/19/17 6:00,1
3284,4/19/17 7:00,1
3285,4/19/17 8:00,1
3286,4/19/17 9:00,1
3287,4/19/17 10:00,1
3288,4/19/17 11:00,1
3289,4/19/17 12:00,1
3290,4/19/17 13:00,1
3291,4/19/17 14:00,1
3292,4/19/17 15:00,1
3293,4/19/17 16:00,1
3294,4/19/17 17:00,1
3295,4/19/17 18:00,1
3296,4/19/17 19:00,1
3297,4/19/17 20:00,1
3298,4/19/17 21:00,1
3299,4/19/17 22:00,1
3300,4/19/17 23:00,1
3301,4/20/17 0:00,1
3302,4/20/17 1:00,1
3303,4/20/17 2:00,1
3304,4/20/17 3:00,1
3305,4/20/17 4:00,1
3306,4/20/17 5:00,1
3307,4/20/17 6:00,1
3308,4/20/17 7:00,1
3309,4/20/17 8:00,1
3310,4/20/17 9:00,1
3311,4/20/17 10:00,1
3312,4/20/17 11:00,1
3313,4/20/17 12:00,1
3314,4/20/17 13:00,1
3315,4/20/17 14:00,1
3316,4/20/17 15:00,1
3317,4/20/17 16:00,1
3318,4/20/17 17:00,1
3319,4/20/17 18:00,1
3320,4/20/17 19:00,1
3321,4/20/17 20:00,1
3322,4/20/17 21:00,1
3323,4/20/17 22:00,1
3324,4/20/17 23:00,1
3325,4/21/17 0:00,1
3326,4/21/17 1:00,1
3327,4/21/17 2:00,1
3328,4/21/17 3:00,1
3329,4/21/17 4:00,1
3330,4/21/17 5:00,1
3331,4/21/17 6:00,1
3332,4/21/17 7:00,1
3333,4/21/17 8:00,1
3334,4/21/17 9:00,1
3335,4/21/17 10:00,1
3336,4/21/17 11:00,1
3337,4/21/17 12:00,1
3338,4/21/17 13:00,1
3339,4/21/17 14:00,1
3340,4/21/17 15:00,1
3341,4/21/17 16:00,1
3342,4/21/17 17:00,1
3343,4/21/17 18:00,1
3344,4/21/17 19:00,1
3345,4/21/17 20:00,1
3346,4/21/17 21:00,1
3347,4/21/17 22:00,1
3348,4/21/17 23:00,1
3349,4/22/17 0:00,1
3350,4/22/17 1:00,1
3351,4/22/17 2:00,1
3352,4/22/17 3:00,1
3353,4/22/17 4:00,1
3354,4/22/17 5:00,1
3355,4/22/17 6:00,1
3356,4/22/17 7:00,1
3357,4/22/17 8:00,1
3358,4/22/17 9:00,1
3359,4/22/17 10:00,1
3360,4/22/17 11:00,1
3361,4/22/17 12:00,1
3362,4/22/17 13:00,1
3363,4/22/17 14:00,1
3364,4/22/17 15:00,1
3365,4/22/17 16:00,1
3366,4/22/17 17:00,1
3367,4/22/17 18:00,1
3368,4/22/17 19:00,1
3369,4/22/17 20:00,1
3370,4/22/17 21:00,1
3371,4/22/17 22:00,1
3372,4/22/17 23:00,1
3373,4/23/17 0:00,1
3374,4/23/17 1:00,1
3375,4/23/17 2:00,1
3376,4/23/17 3:00,1
3377,4/23/17 4:00,1
3378,4/23/17 5:00,1
3379,4/23/17 6:00,1
3380,4/23/17 7:00,1
3381,4/23/17 8:00,1
3382,4/23/17 9:00,1
3383,4/23/17 10:00,1
3384,4/23/17 11:00,1
3385,4/23/17 12:00,1
3386,4/23/17 13:00,1
3387,4/23/17 14:00,1
3388,4/23/17 15:00,1
3389,4/23/17 16:00,1
3390,4/23/17 17:00,1
3391,4/23/17 18:00,1
3392,4/23/17 19:00,1
3393,4/23/17 20:00,1
3394,4/23/17 21:00,1
3395,4/23/17 22:00,1
3396,4/23/17 23:00,1
3397,4/24/17 0:00,1
3398,4/24/17 1:00,1
3399,4/24/17 2:00,1
3400,4/24/17 3:00,1
3401,4/24/17 4:00,1
3402,4/24/17 5:00,1
3403,4/24/17 6:00,1
3404,4/24/17 7:00,1
3405,4/24/17 8:00,1
3406,4/24/17 9:00,1
3407,4/24/17 10:00,1
3408,4/24/17 11:00,1
3409,4/24/17 12:00,1
3410,4/24/17 13:00,1
3411,4/24/17 14:00,1
3412,4/24/17 15:00,1
3413,4/24/17 16:00,1
3414,4/24/17 17:00,1
3415,4/24/17 18:00,1
3416,4/24/17 19:00,1
3417,4/24/17 20:00,1
3418,4/24/17 21:00,1
3419,4/24/17 22:00,1
3420,4/24/17 23:00,1
3421,4/25/17 0:00,1
3422,4/25/17 1:00,1
3423,4/25/17 2:00,1
3424,4/25/17 3:00,1
3425,4/25/17 4:00,1
3426,4/25/17 5:00,1
3427,4/25/17 6:00,1
3428,4/25/17 7:00,1
3429,4/25/17 8:00,1
3430,4/25/17 9:00,1
3431,4/25/17 10:00,1
3432,4/25/17 11:00,1
3433,4/25/17 12:00,1
3434,4/25/17 13:00,1
3435,4/25/17 14:00,1
3436,4/25/17 15:00,1
3437,4/25/17 16:00,1
3438,4/25/17 17:00,1
3439,4/25/17 18:00,1
3440,4/25/17 19:00,1
3441,4/25/17 20:00,1
3442,4/25/17 21:00,1
3443,4/25/17 22:00,1
3444,4/25/17 23:00,1
3445,4/26/17 0:00,1
3446,4/26/17 1:00,1
3447,4/26/17 2:00,1
3448,4/26/17 3:00,1
3449,4/26/17 4:00,1
3450,4/26/17 5:00,1
3451,4/26/17 6:00,1
3452,4/26/17 7:00,1
3453,4/26/17 8:00,1
3454,4/26/17 9:00,1
3455,4/26/17 10:00,1
3456,4/26/17 11:00,1
3457,4/26/17 12:00,1
3458,4/26/17 13:00,1
3459,4/26/17 14:00,1
3460,4/26/17 15:00,1
3461,4/26/17 16:00,1
3462,4/26/17 17:00,1
3463,4/26/17 18:00,1
3464,4/26/17 19:00,1
3465,4/26/17 20:00,1
3466,4/26/17 21:00,1
3467,4/26/17 22:00,1
3468,4/26/17 23:00,1
3469,4/27/17 0:00,1
3470,4/27/17 1:00,1
3471,4/27/17 2:00,1
3472,4/27/17 3:00,1
3473,4/27/17 4:00,1
3474,4/27/17 5:00,1
3475,4/27/17 6:00,1
3476,4/27/17 7:00,1
3477,4/27/17 8:00,1
3478,4/27/17 9:00,1
3479,4/27/17 10:00,1
3480,4/27/17 11:00,1
3481,4/27/17 12:00,1
3482,4/27/17 13:00,1
3483,4/27/17 14:00,1
3484,4/27/17 15:00,1
3485,4/27/17 16:00,1
3486,4/27/17 17:00,1
3487,4/27/17 18:00,1
3488,4/27/17 19:00,1
3489,4/27/17 20:00,1
3490,4/27/17 21:00,1
3491,4/27/17 22:00,1
3492,4/27/17 23:00,1
3493,4/28/17 0:00,1
3494,4/28/17 1:00,1
3495,4/28/17 2:00,1
3496,4/28/17 3:00,1
3497,4/28/17 4:00,1
3498,4/28/17 5:00,1
3499,4/28/17 6:00,1
3500,4/28/17 7:00,1
3501,4/28/17 8:00,1
3502,4/28/17 9:00,1
3503,4/28/17 10:00,1
3504,4/28/17 11:00,1
3505,4/28/17 12:00,1
3506,4/28/17 13:00,1
3507,4/28/17 14:00,1
3508,4/28/17 15:00,1
3509,4/28/17 16:00,1
3510,4/28/17 17:00,1
3511,4/28/17 18:00,1
3512,4/28/17 19:00,1
3513,4/28/17 20:00,1
3514,4/28/17 21:00,1
3515,4/28/17 22:00,1
3516,4/28/17 23:00,1
3517,4/29/17 0:00,1
3518,4/29/17 1:00,1
3519,4/29/17 2:00,1
3520,4/29/17 3:00,1
3521,4/29/17 4:00,1
3522,4/29/17 5:00,1
3523,4/29/17 6:00,1
3524,4/29/17 7:00,1
3525,4/29/17 8:00,1
3526,4/29/17 9:00,1
3527,4/29/17 10:00,1
3528,4/29/17 11:00,1
3529,4/29/17 12:00,1
3530,4/29/17 13:00,1
3531,4/29/17 14:00,1
3532,4/29/17 15:00,1
3533,4/29/17 16:00,1
3534,4/29/17 17:00,1
3535,4/29/17 18:00,1
3536,4/29/17 19:00,1
3537,4/29/17 20:00,1
3538,4/29/17 21:00,1
3539,4/29/17 22:00,1
3540,4/29/17 23:00,1
3541,4/30/17 0:00,1
3542,4/30/17 1:00,1
3543,4/30/17 2:00,1
3544,4/30/17 3:00,1
3545,4/30/17 4:00,1
3546,4/30/17 5:00,1
3547,4/30/17 6:00,1
3548,4/30/17 7:00,1
3549,4/30/17 8:00,1
3550,4/30/17 9:00,1
3551,4/30/17 10:00,1
3552,4/30/17 11:00,1
3553,4/30/17 12:00,1
3554,4/30/17 13:00,1
3555,4/30/17 14:00,1
3556,4/30/17 15:00,1
3557,4/30/17 16:00,1
3558,4/30/17 17:00,1
3559,4/30/17 18:00,1
3560,4/30/17 19:00,1
3561,4/30/17 20:00,1
3562,4/30/17 21:00,1
3563,4/30/17 22:00,1
3564,4/30/17 23:00,1
