,datetimehourly,totalsales,quantity,newcustomer,returningcustomer,queueline
1753,2/14/17 16:00,85.55,5.707,0,2,2
1754,2/14/17 17:00,51.56,3.44,1,1,2
1755,2/14/17 18:00,0,0,0,0,0
1756,2/14/17 19:00,61.33,4.091,0,2,2
1757,2/14/17 20:00,0,0,0,0,0
1758,2/14/17 21:00,0,0,0,0,0
1759,2/14/17 22:00,0,0,0,0,0
1760,2/14/17 23:00,25.92,1.729,0,1,1
1761,2/15/17 0:00,0,0,0,0,0
1762,2/15/17 1:00,0,0,0,0,0
1763,2/15/17 2:00,0,0,0,0,0
1764,2/15/17 3:00,0,0,0,0,0
1765,2/15/17 4:00,0,0,0,0,0
1766,2/15/17 5:00,0,0,0,0,0
1767,2/15/17 6:00,43.1,2.875,0,1,1
1768,2/15/17 7:00,0,0,0,0,0
1769,2/15/17 8:00,0,0,0,0,0
1770,2/15/17 9:00,0,0,0,0,0
1771,2/15/17 10:00,22.35,1.491,0,1,1
1772,2/15/17 11:00,0,0,0,0,0
1773,2/15/17 12:00,163.4,10.9,0,3,3
1774,2/15/17 13:00,0,0,0,0,0
1775,2/15/17 14:00,58.61,3.91,0,1,1
1776,2/15/17 15:00,0,0,0,0,0
1777,2/15/17 16:00,44.04,2.938,0,1,1
1778,2/15/17 17:00,0,0,0,0,0
1779,2/15/17 18:00,0,0,0,0,0
1780,2/15/17 19:00,67.97,4.535,1,1,2
1781,2/15/17 20:00,0,0,0,0,0
1782,2/15/17 21:00,53.26,3.553,0,1,1
1783,2/15/17 22:00,0,0,0,0,0
1784,2/15/17 23:00,25.23,1.683,0,1,1
1785,2/16/17 0:00,0,0,0,0,0
1786,2/16/17 1:00,0,0,0,0,0
1787,2/16/17 2:00,0,0,0,0,0
1788,2/16/17 3:00,27.45,1.831,0,1,1
1789,2/16/17 4:00,0,0,0,0,0
1790,2/16/17 5:00,87.12,5.812,0,2,2
1791,2/16/17 6:00,220.78,14.728,0,4,4
1792,2/16/17 7:00,53.17,3.547,0,1,1
1793,2/16/17 8:00,115.65,7.715,0,2,2
1794,2/16/17 9:00,0,0,0,0,0
1795,2/16/17 10:00,0,0,0,0,0
1796,2/16/17 11:00,62.27,4.154,0,1,1
1797,2/16/17 12:00,101.62,6.779,0,3,3
1798,2/16/17 13:00,55.37,3.694,0,1,1
1799,2/16/17 14:00,0,0,0,0,0
1800,2/16/17 15:00,36.56,2.439,0,1,1
1801,2/16/17 16:00,51.6,3.442,1,0,1
1802,2/16/17 17:00,128.82,8.594,0,2,2
1803,2/16/17 18:00,0,0,0,0,0
1804,2/16/17 19:00,0,0,0,0,0
1805,2/16/17 20:00,120.46,8.036,0,2,2
1806,2/16/17 21:00,44.18,2.947,1,0,1
1807,2/16/17 22:00,0,0,0,0,0
1808,2/16/17 23:00,0,0,0,0,0
1809,2/17/17 0:00,0,0,0,0,0
1810,2/17/17 1:00,0,0,0,0,0
1811,2/17/17 2:00,0,0,0,0,0
1812,2/17/17 3:00,0,0,0,0,0
1813,2/17/17 4:00,0,0,0,0,0
1814,2/17/17 5:00,0,0,0,0,0
1815,2/17/17 6:00,50.14,3.345,0,1,1
1816,2/17/17 7:00,181.64,12.118,0,4,4
1817,2/17/17 8:00,7.66,0.511,0,1,1
1818,2/17/17 9:00,0,0,0,0,0
1819,2/17/17 10:00,0,0,0,0,0
1820,2/17/17 11:00,0,0,0,0,0
1821,2/17/17 12:00,0,0,0,0,0
1822,2/17/17 13:00,0,0,0,0,0
1823,2/17/17 14:00,0,0,0,0,0
1824,2/17/17 15:00,0,0,0,0,0
1825,2/17/17 16:00,0,0,0,0,0
1826,2/17/17 17:00,0,0,0,0,0
1827,2/17/17 18:00,0,0,0,0,0
1828,2/17/17 19:00,65.25,4.353,0,1,1
1829,2/17/17 20:00,0,0,0,0,0
1830,2/17/17 21:00,0,0,0,0,0
1831,2/17/17 22:00,0,0,0,0,0
1832,2/17/17 23:00,62.55,4.173,0,1,1
1833,2/18/17 0:00,0,0,0,0,0
1834,2/18/17 1:00,0,0,0,0,0
1835,2/18/17 2:00,0,0,0,0,0
1836,2/18/17 3:00,0,0,0,0,0
1837,2/18/17 4:00,0,0,0,0,0
1838,2/18/17 5:00,0,0,0,0,0
1839,2/18/17 6:00,8.06,0.538,0,1,1
1840,2/18/17 7:00,32.18,2.147,0,1,1
1841,2/18/17 8:00,64.41,4.297,0,1,1
1842,2/18/17 9:00,111.9,7.465,2,0,2
1843,2/18/17 10:00,0,0,0,0,0
1844,2/18/17 11:00,103.59,6.911,0,2,2
1845,2/18/17 12:00,112.71,7.519,1,1,2
1846,2/18/17 13:00,41.88,2.794,0,1,1
1847,2/18/17 14:00,15.5,1.034,0,1,1
1848,2/18/17 15:00,165.25,11.024,0,3,3
1849,2/18/17 16:00,0,0,0,0,0
1850,2/18/17 17:00,31.73,2.117,0,1,1
1851,2/18/17 18:00,0,0,0,0,0
1852,2/18/17 19:00,40.85,2.725,0,1,1
1853,2/18/17 20:00,0,0,0,0,0
1854,2/18/17 21:00,0,0,0,0,0
1855,2/18/17 22:00,44.64,2.978,0,1,1
1856,2/18/17 23:00,0,0,0,0,0
1857,2/19/17 0:00,0,0,0,0,0
1858,2/19/17 1:00,0,0,0,0,0
1859,2/19/17 2:00,0,0,0,0,0
1860,2/19/17 3:00,0,0,0,0,0
1861,2/19/17 4:00,0,0,0,0,0
1862,2/19/17 5:00,0,0,0,0,0
1863,2/19/17 6:00,0,0,0,0,0
1864,2/19/17 7:00,57.29,3.822,0,1,1
1865,2/19/17 8:00,0,0,0,0,0
1866,2/19/17 9:00,35.63,2.377,0,1,1
1867,2/19/17 10:00,6.75,0.45,0,1,1
1868,2/19/17 11:00,59.83,3.991,1,0,1
1869,2/19/17 12:00,168.29,11.226,0,4,4
1870,2/19/17 13:00,0,0,0,0,0
1871,2/19/17 14:00,0,0,0,0,0
1872,2/19/17 15:00,25.56,1.705,0,1,1
1873,2/19/17 16:00,58.16,3.88,0,1,1
1874,2/19/17 17:00,0,0,0,0,0
1875,2/19/17 18:00,0,0,0,0,0
1876,2/19/17 19:00,39.21,2.616,0,1,1
1877,2/19/17 20:00,0,0,0,0,0
1878,2/19/17 21:00,96.91,6.465,0,2,2
1879,2/19/17 22:00,58.09,3.875,0,1,1
1880,2/19/17 23:00,25.75,1.718,0,1,1
1881,2/20/17 0:00,0,0,0,0,0
1882,2/20/17 1:00,0,0,0,0,0
1883,2/20/17 2:00,0,0,0,0,0
1884,2/20/17 3:00,0,0,0,0,0
1885,2/20/17 5:00,0,0,0,0,0
1886,2/20/17 6:00,50.97,3.4,0,1,1
1887,2/20/17 7:00,0,0,0,0,0
1888,2/20/17 8:00,58.54,3.905,0,1,1
1889,2/20/17 9:00,0,0,0,0,0
1890,2/20/17 10:00,54.2,3.616,0,1,1
1891,2/20/17 11:00,0,0,0,0,0
1892,2/20/17 12:00,128.06,8.543,0,3,3
1893,2/20/17 13:00,47.73,3.184,0,1,1
1894,2/20/17 14:00,0,0,0,0,0
1895,2/20/17 15:00,58.88,3.928,0,1,1
1896,2/20/17 16:00,0,0,0,0,0
1897,2/20/17 17:00,191.85,12.799,0,4,4
1898,2/20/17 18:00,52.32,3.49,0,1,1
1899,2/20/17 19:00,54.49,3.635,0,1,1
1900,2/20/17 20:00,0,0,0,0,0
1901,2/20/17 21:00,0,0,0,0,0
1902,2/20/17 22:00,0,0,0,0,0
1903,2/20/17 23:00,49.27,3.287,0,1,1
1904,2/21/17 0:00,24.88,1.66,0,1,1
1905,2/21/17 1:00,0,0,0,0,0
1906,2/21/17 2:00,0,0,0,0,0
1907,2/21/17 4:00,0,0,0,0,0
1908,2/21/17 5:00,0,0,0,0,0
1909,2/21/17 7:00,0,0,0,0,0
1910,2/21/17 8:00,42.5,2.835,0,1,1
1911,2/21/17 9:00,0,0,0,0,0
1912,2/21/17 10:00,0,0,0,0,0
1913,2/21/17 11:00,96.77,6.455,0,3,3
1914,2/21/17 12:00,55.52,3.704,0,1,1
1915,2/21/17 13:00,292.44,19.509,4,2,6
1916,2/21/17 14:00,87.69,5.85,1,1,2
1917,2/21/17 15:00,0,0,0,0,0
1918,2/21/17 16:00,6.42,0.428,0,1,1
1919,2/21/17 17:00,68.1,4.543,0,2,2
1920,2/21/17 18:00,54.77,3.654,0,1,1
1921,2/21/17 19:00,0,0,0,0,0
1922,2/21/17 20:00,131.68,8.784,0,3,3
1923,2/21/17 21:00,0,0,0,0,0
1924,2/21/17 22:00,0,0,0,0,0
1925,2/21/17 23:00,107.21,7.152,0,2,2
1926,2/22/17 0:00,83.46,5.568,0,2,2
1927,2/22/17 1:00,0,0,0,0,0
1928,2/22/17 2:00,24.78,1.653,0,1,1
1929,2/22/17 3:00,0,0,0,0,0
1930,2/22/17 4:00,0,0,0,0,0
1931,2/22/17 5:00,0,0,0,0,0
1932,2/22/17 6:00,0,0,0,0,0
1933,2/22/17 7:00,16.78,1.12,0,2,2
1934,2/22/17 8:00,0,0,0,0,0
1935,2/22/17 9:00,112.87,7.53,0,2,2
1936,2/22/17 10:00,61.42,4.098,1,1,2
1937,2/22/17 11:00,41.9,2.795,0,1,1
1938,2/22/17 12:00,0,0,0,0,0
1939,2/22/17 13:00,0,0,0,0,0
1940,2/22/17 14:00,7.08,0.472,1,0,1
1941,2/22/17 15:00,38.58,2.574,0,1,1
1942,2/22/17 16:00,6.06,0.404,0,1,1
1943,2/22/17 17:00,0,0,0,0,0
1944,2/22/17 18:00,7.02,0.468,0,1,1
1945,2/22/17 19:00,54.02,3.604,0,1,1
1946,2/22/17 20:00,7.18,0.479,0,1,1
1947,2/22/17 21:00,46.13,3.077,0,2,2
1948,2/22/17 22:00,0,0,0,0,0
1949,2/22/17 23:00,0,0,0,0,0
1950,2/23/17 0:00,0,0,0,0,0
1951,2/23/17 1:00,0,0,0,0,0
1952,2/23/17 2:00,0,0,0,0,0
1953,2/23/17 3:00,0,0,0,0,0
1954,2/23/17 4:00,0,0,0,0,0
1955,2/23/17 5:00,0,0,0,0,0
1956,2/23/17 6:00,0,0,0,0,0
1957,2/23/17 7:00,0,0,0,0,0
1958,2/23/17 8:00,0,0,0,0,0
1959,2/23/17 9:00,0,0,0,0,0
1960,2/23/17 10:00,62.22,4.151,0,2,2
1961,2/23/17 11:00,40.5,2.702,0,1,1
1962,2/23/17 12:00,0,0,0,0,0
1963,2/23/17 13:00,46.41,3.096,0,1,1
1964,2/23/17 14:00,62.06,4.14,0,1,1
1965,2/23/17 15:00,0,0,0,0,0
1966,2/23/17 16:00,113.19,7.551,0,2,2
1967,2/23/17 17:00,51.33,3.424,0,1,1
1968,2/23/17 18:00,0,0,0,0,0
1969,2/23/17 19:00,0,0,0,0,0
1970,2/23/17 20:00,47.37,3.16,0,1,1
1971,2/23/17 21:00,82.51,5.504,0,2,2
1972,2/23/17 22:00,0,0,0,0,0
1973,2/23/17 23:00,0,0,0,0,0
1974,2/24/17 0:00,0,0,0,0,0
1975,2/24/17 1:00,0,0,0,0,0
1976,2/24/17 2:00,54.83,3.658,0,1,1
1977,2/24/17 3:00,0,0,0,0,0
1978,2/24/17 4:00,0,0,0,0,0
1979,2/24/17 5:00,0,0,0,0,0
1980,2/24/17 6:00,0,0,0,0,0
1981,2/24/17 7:00,0,0,0,0,0
1982,2/24/17 8:00,0,0,0,0,0
1983,2/24/17 9:00,62.93,4.198,0,1,1
1984,2/24/17 10:00,0,0,0,0,0
1985,2/24/17 11:00,0,0,0,0,0
1986,2/24/17 12:00,131.65,8.783,1,2,3
1987,2/24/17 13:00,55.6,3.709,0,1,1
1988,2/24/17 14:00,41.51,2.769,0,1,1
1989,2/24/17 15:00,69.15,4.613,0,1,1
1990,2/24/17 16:00,46.24,3.085,1,0,1
1991,2/24/17 17:00,110.28,7.357,0,2,2
1992,2/24/17 18:00,0,0,0,0,0
1993,2/24/17 19:00,172.11,11.482,0,4,4
1994,2/24/17 20:00,50.32,3.357,0,1,1
1995,2/24/17 21:00,0,0,0,0,0
1996,2/24/17 22:00,103.18,6.883,0,2,2
1997,2/24/17 23:00,0,0,0,0,0
1998,2/25/17 0:00,0,0,0,0,0
1999,2/25/17 1:00,43.22,2.883,0,1,1
2000,2/25/17 2:00,0,0,0,0,0
2001,2/25/17 3:00,0,0,0,0,0
2002,2/25/17 4:00,0,0,0,0,0
2003,2/25/17 5:00,0,0,0,0,0
2004,2/25/17 6:00,0,0,0,0,0
2005,2/25/17 7:00,0,0,0,0,0
2006,2/25/17 8:00,0,0,0,0,0
2007,2/25/17 9:00,47.49,3.168,0,1,1
2008,2/25/17 10:00,42.44,2.831,0,1,1
2009,2/25/17 11:00,49.39,3.295,0,1,1
2010,2/25/17 12:00,0,0,0,0,0
2011,2/25/17 13:00,46.87,3.127,0,1,1
2012,2/25/17 14:00,47.1,3.142,0,1,1
2013,2/25/17 15:00,120.16,8.016,0,2,2
2014,2/25/17 16:00,39.15,2.612,1,0,1
2015,2/25/17 17:00,111.69,7.451,2,0,2
2016,2/25/17 18:00,0,0,0,0,0
2017,2/25/17 19:00,68.25,4.553,0,1,1
2018,2/25/17 20:00,93.01,6.205,0,2,2
2019,2/25/17 21:00,52.32,3.49,0,1,1
2020,2/25/17 22:00,0,0,0,0,0
2021,2/25/17 23:00,0,0,0,0,0
2022,2/26/17 0:00,57.26,3.82,0,1,1
2023,2/26/17 1:00,0,0,0,0,0
2024,2/26/17 2:00,0,0,0,0,0
2025,2/26/17 3:00,0,0,0,0,0
2026,2/26/17 4:00,0,0,0,0,0
2027,2/26/17 5:00,0,0,0,0,0
2028,2/26/17 6:00,0,0,0,0,0
2029,2/26/17 7:00,52.45,3.499,0,1,1
2030,2/26/17 8:00,0,0,0,0,0
2031,2/26/17 9:00,0,0,0,0,0
2032,2/26/17 10:00,0,0,0,0,0
2033,2/26/17 11:00,0,0,0,0,0
2034,2/26/17 12:00,14.27,0.952,0,1,1
2035,2/26/17 13:00,61.61,4.11,0,1,1
2036,2/26/17 14:00,207.09,13.815,1,3,4
2037,2/26/17 15:00,155.46,10.371,0,3,3
2038,2/26/17 16:00,75.86,5.061,1,1,2
2039,2/26/17 17:00,0,0,0,0,0
2040,2/26/17 18:00,149.78,9.992,1,2,3
2041,2/26/17 19:00,0,0,0,0,0
2042,2/26/17 20:00,59.21,3.95,0,1,1
2043,2/26/17 21:00,0,0,0,0,0
2044,2/26/17 22:00,31.58,2.107,1,0,1
2045,2/26/17 23:00,47.94,3.198,0,1,1
2046,2/27/17 0:00,0,0,0,0,0
2047,2/27/17 1:00,0,0,0,0,0
2048,2/27/17 2:00,31.18,2.08,0,1,1
2049,2/27/17 3:00,0,0,0,0,0
2050,2/27/17 4:00,0,0,0,0,0
2051,2/27/17 5:00,0,0,0,0,0
2052,2/27/17 6:00,0,0,0,0,0
2053,2/27/17 7:00,0,0,0,0,0
2054,2/27/17 8:00,0,0,0,0,0
2055,2/27/17 9:00,9.53,0.636,0,1,1
2056,2/27/17 10:00,0,0,0,0,0
2057,2/27/17 11:00,115.98,7.737,0,2,2
2058,2/27/17 12:00,47.25,3.152,0,1,1
2059,2/27/17 13:00,0,0,0,0,0
2060,2/27/17 14:00,0,0,0,0,0
2061,2/27/17 15:00,0,0,0,0,0
2062,2/27/17 16:00,10.24,0.683,0,1,1
2063,2/27/17 17:00,49.78,3.321,0,1,1
2064,2/27/17 18:00,63.32,4.224,0,1,1
2065,2/27/17 19:00,0,0,0,0,0
2066,2/27/17 20:00,49.12,3.277,0,2,2
2067,2/27/17 21:00,52.18,3.481,0,1,1
2068,2/27/17 22:00,127.14,8.482,0,2,2
2069,2/27/17 23:00,0,0,0,0,0
2070,2/28/17 0:00,0,0,0,0,0
2071,2/28/17 1:00,0,0,0,0,0
2072,2/28/17 2:00,25.59,1.707,0,1,1
2073,2/28/17 3:00,0,0,0,0,0
2074,2/28/17 4:00,0,0,0,0,0
2075,2/28/17 5:00,0,0,0,0,0
2076,2/28/17 6:00,0,0,0,0,0
2077,2/28/17 7:00,0,0,0,0,0
2078,2/28/17 8:00,34.4,2.295,0,1,1
2079,2/28/17 9:00,0,0,0,0,0
2080,2/28/17 10:00,183.24,12.224,1,3,4
2081,2/28/17 11:00,0,0,0,0,0
2082,2/28/17 12:00,0,0,0,0,0
2083,2/28/17 13:00,0,0,0,0,0
2084,2/28/17 14:00,0,0,0,0,0
2085,2/28/17 15:00,0,0,0,0,0
2086,2/28/17 16:00,0,0,0,0,0
2087,2/28/17 17:00,7.85,0.524,0,1,1
2088,2/28/17 18:00,0,0,0,0,0
2089,2/28/17 19:00,7.48,0.499,0,1,1
2090,2/28/17 20:00,113.11,7.546,0,2,2
2091,2/28/17 21:00,102.02,6.806,0,2,2
2092,2/28/17 22:00,54.05,3.606,0,1,1
2093,2/28/17 23:00,43.04,2.871,0,1,1
2094,3/1/17 0:00,37.91,2.529,0,1,1
2095,3/1/17 1:00,0,0,0,0,0
2096,3/1/17 2:00,0,0,0,0,0
2097,3/1/17 3:00,0,0,0,0,0
2098,3/1/17 4:00,0,0,0,0,0
2099,3/1/17 5:00,0,0,0,0,0
2100,3/1/17 6:00,0,0,0,0,0
2101,3/1/17 7:00,0,0,0,0,0
2102,3/1/17 8:00,0,0,0,0,0
2103,3/1/17 9:00,0,0,0,0,0
2104,3/1/17 10:00,0,0,0,0,0
2105,3/1/17 11:00,0,0,0,0,0
2106,3/1/17 12:00,0,0,0,0,0
2107,3/1/17 13:00,0,0,0,0,0
2108,3/1/17 14:00,0,0,0,0,0
2109,3/1/17 15:00,0,0,0,0,0
2110,3/1/17 16:00,0,0,0,0,0
2111,3/1/17 17:00,0,0,0,0,0
2112,3/1/17 18:00,0,0,0,0,0
2113,3/1/17 19:00,0,0,0,0,0
2114,3/1/17 20:00,0,0,0,0,0
2115,3/1/17 21:00,0,0,0,0,0
2116,3/1/17 22:00,0,0,0,0,0
2117,3/1/17 23:00,0,0,0,0,0
2118,3/2/17 0:00,0,0,0,0,0
2119,3/2/17 1:00,0,0,0,0,0
2120,3/2/17 2:00,0,0,0,0,0
2121,3/2/17 3:00,0,0,0,0,0
2122,3/2/17 4:00,0,0,0,0,0
2123,3/2/17 5:00,0,0,0,0,0
2124,3/2/17 6:00,0,0,0,0,0
2125,3/2/17 7:00,0,0,0,0,0
2126,3/2/17 8:00,0,0,0,0,0
2127,3/2/17 9:00,0,0,0,0,0
2128,3/2/17 10:00,0,0,0,0,0
2129,3/2/17 11:00,0,0,0,0,0
2130,3/2/17 12:00,0,0,0,0,0
2131,3/2/17 13:00,0,0,0,0,0
2132,3/2/17 14:00,0,0,0,0,0
2133,3/2/17 15:00,0,0,0,0,0
2134,3/2/17 16:00,0,0,0,0,0
2135,3/2/17 17:00,0,0,0,0,0
2136,3/2/17 18:00,0,0,0,0,0
2137,3/2/17 19:00,0,0,0,0,0
2138,3/2/17 20:00,0,0,0,0,0
2139,3/2/17 21:00,0,0,0,0,0
2140,3/2/17 22:00,0,0,0,0,0
2141,3/2/17 23:00,0,0,0,0,0
2142,3/3/17 0:00,0,0,0,0,0
2143,3/3/17 1:00,0,0,0,0,0
2144,3/3/17 2:00,0,0,0,0,0
2145,3/3/17 3:00,0,0,0,0,0
2146,3/3/17 4:00,0,0,0,0,0
2147,3/3/17 5:00,0,0,0,0,0
2148,3/3/17 6:00,0,0,0,0,0
2149,3/3/17 7:00,0,0,0,0,0
2150,3/3/17 8:00,0,0,0,0,0
2151,3/3/17 9:00,0,0,0,0,0
2152,3/3/17 10:00,0,0,0,0,0
2153,3/3/17 11:00,0,0,0,0,0
2154,3/3/17 12:00,7.41,0.494,0,1,1
2155,3/3/17 13:00,0,0,0,0,0
2156,3/3/17 14:00,0,0,0,0,0
2157,3/3/17 15:00,0,0,0,0,0
2158,3/3/17 16:00,0,0,0,0,0
2159,3/3/17 17:00,0,0,0,0,0
2160,3/3/17 18:00,0,0,0,0,0
2161,3/3/17 19:00,0,0,0,0,0
2162,3/3/17 20:00,39.91,2.663,0,2,2
2163,3/3/17 21:00,64.47,4.301,0,1,1
2164,3/3/17 22:00,0,0,0,0,0
2165,3/3/17 23:00,52.7,3.516,0,1,1
2166,3/4/17 0:00,6.19,0.413,0,1,1
2167,3/4/17 1:00,60.73,4.051,0,2,2
2168,3/4/17 2:00,6.07,0.405,0,1,1
2169,3/4/17 3:00,44.09,2.941,1,0,1
2170,3/4/17 4:00,20.63,1.376,0,1,1
2171,3/4/17 5:00,103.94,6.934,0,2,2
2172,3/4/17 6:00,53.26,3.553,0,1,1
2173,3/4/17 7:00,65.94,4.399,0,1,1
2174,3/4/17 8:00,0,0,0,0,0
2175,3/4/17 9:00,0,0,0,0,0
2176,3/4/17 10:00,0,0,0,0,0
2177,3/4/17 11:00,0,0,0,0,0
2178,3/4/17 12:00,0,0,0,0,0
2179,3/4/17 13:00,0,0,0,0,0
2180,3/4/17 14:00,0,0,0,0,0
2181,3/4/17 15:00,0,0,0,0,0
2182,3/4/17 16:00,0,0,0,0,0
2183,3/4/17 17:00,0,0,0,0,0
2184,3/4/17 18:00,0,0,0,0,0
2185,3/4/17 19:00,0,0,0,0,0
2186,3/4/17 20:00,124.5,8.306,0,3,3
2187,3/4/17 21:00,52.64,3.512,0,1,1
2188,3/4/17 22:00,49.05,3.272,1,0,1
2189,3/4/17 23:00,53.84,3.592,0,1,1
2190,3/5/17 0:00,41.48,2.767,1,0,1
2191,3/5/17 1:00,98.05,6.541,0,2,2
2192,3/5/17 2:00,0,0,0,0,0
2193,3/5/17 3:00,64.59,4.309,0,1,1
2194,3/5/17 4:00,223.28,14.895,0,4,4
2195,3/5/17 5:00,45.79,3.055,0,1,1
2196,3/5/17 6:00,50.38,3.361,0,1,1
2197,3/5/17 7:00,101.6,6.778,0,2,2
2198,3/5/17 8:00,79.98,5.336,0,2,2
2199,3/5/17 9:00,0,0,0,0,0
2200,3/5/17 10:00,0,0,0,0,0
2201,3/5/17 11:00,0,0,0,0,0
2202,3/5/17 12:00,0,0,0,0,0
2203,3/5/17 13:00,0,0,0,0,0
2204,3/5/17 14:00,0,0,0,0,0
2205,3/5/17 15:00,0,0,0,0,0
2206,3/5/17 16:00,0,0,0,0,0
2207,3/5/17 17:00,0,0,0,0,0
2208,3/5/17 18:00,0,0,0,0,0
2209,3/5/17 19:00,274.47,18.311,0,5,5
2210,3/5/17 20:00,53.77,3.587,0,1,1
2211,3/5/17 21:00,0,0,0,0,0
2212,3/5/17 22:00,48.45,3.232,0,1,1
2213,3/5/17 23:00,118.85,7.929,0,2,2
2214,3/6/17 0:00,85.23,5.686,0,2,2
2215,3/6/17 1:00,87.8,5.857,0,2,2
2216,3/6/17 2:00,108.86,7.262,0,2,2
2217,3/6/17 3:00,0,0,0,0,0
2218,3/6/17 4:00,124.17,8.283,0,2,2
2219,3/6/17 5:00,48.36,3.226,0,1,1
2220,3/6/17 6:00,84.32,5.625,0,2,2
2221,3/6/17 7:00,53.51,3.57,0,1,1
2222,3/6/17 8:00,0,0,0,0,0
2223,3/6/17 9:00,48.75,3.252,0,1,1
2224,3/6/17 10:00,0,0,0,0,0
2225,3/6/17 11:00,0,0,0,0,0
2226,3/6/17 12:00,0,0,0,0,0
2227,3/6/17 13:00,0,0,0,0,0
2228,3/6/17 14:00,0,0,0,0,0
2229,3/6/17 15:00,0,0,0,0,0
2230,3/6/17 16:00,0,0,0,0,0
2231,3/6/17 17:00,0,0,0,0,0
2232,3/6/17 18:00,0,0,0,0,0
2233,3/6/17 19:00,0,0,0,0,0
2234,3/6/17 20:00,0,0,0,0,0
2235,3/6/17 21:00,0,0,0,0,0
2236,3/6/17 22:00,0,0,0,0,0
2237,3/6/17 23:00,128.9,8.599,0,3,3
2238,3/7/17 0:00,0,0,0,0,0
2239,3/7/17 1:00,46.51,3.103,0,1,1
2240,3/7/17 2:00,28.93,1.93,0,1,1
2241,3/7/17 3:00,90.6,6.044,0,2,2
2242,3/7/17 4:00,100.21,6.685,0,2,2
2243,3/7/17 5:00,0,0,0,0,0
2244,3/7/17 6:00,159.56,10.645,0,3,3
2245,3/7/17 7:00,92.35,6.161,0,2,2
2246,3/7/17 8:00,0,0,0,0,0
2247,3/7/17 9:00,0,0,0,0,0
2248,3/7/17 10:00,54.74,3.652,0,1,1
2249,3/7/17 11:00,70.06,4.674,1,0,1
2250,3/7/17 12:00,0,0,0,0,0
2251,3/7/17 13:00,0,0,0,0,0
2252,3/7/17 14:00,45.69,3.048,0,1,1
2253,3/7/17 15:00,0,0,0,0,0
2254,3/7/17 16:00,0,0,0,0,0
2255,3/7/17 17:00,0,0,0,0,0
2256,3/7/17 18:00,0,0,0,0,0
2257,3/7/17 19:00,0,0,0,0,0
2258,3/7/17 20:00,0,0,0,0,0
2259,3/7/17 21:00,47.77,3.187,0,1,1
2260,3/7/17 22:00,0,0,0,0,0
2261,3/7/17 23:00,0,0,0,0,0
2262,3/8/17 0:00,0,0,0,0,0
2263,3/8/17 1:00,23.08,1.54,0,1,1
2264,3/8/17 2:00,26.73,1.783,0,1,1
2265,3/8/17 3:00,0,0,0,0,0
2266,3/8/17 4:00,0,0,0,0,0
2267,3/8/17 5:00,22.38,1.493,0,1,1
2268,3/8/17 6:00,0,0,0,0,0
2269,3/8/17 7:00,0,0,0,0,0
2270,3/8/17 8:00,50.28,3.354,0,1,1
2271,3/8/17 9:00,102.74,6.854,0,2,2
2272,3/8/17 10:00,0,0,0,0,0
2273,3/8/17 11:00,0,0,0,0,0
2274,3/8/17 12:00,27.27,1.819,0,1,1
2275,3/8/17 13:00,0,0,0,0,0
2276,3/8/17 14:00,0,0,0,0,0
2277,3/8/17 15:00,0,0,0,0,0
2278,3/8/17 16:00,0,0,0,0,0
2279,3/8/17 17:00,0,0,0,0,0
2280,3/8/17 18:00,44.28,2.954,0,1,1
2281,3/8/17 19:00,110.01,7.339,0,2,2
2282,3/8/17 20:00,0,0,0,0,0
2283,3/8/17 21:00,32.05,2.138,0,1,1
2284,3/8/17 22:00,89.49,5.97,0,3,3
2285,3/8/17 23:00,0,0,0,0,0
2286,3/9/17 0:00,0,0,0,0,0
2287,3/9/17 1:00,0,0,0,0,0
2288,3/9/17 2:00,0,0,0,0,0
2289,3/9/17 3:00,0,0,0,0,0
2290,3/9/17 4:00,0,0,0,0,0
2291,3/9/17 5:00,0,0,0,0,0
2292,3/9/17 6:00,0,0,0,0,0
2293,3/9/17 7:00,0,0,0,0,0
2294,3/9/17 8:00,0,0,0,0,0
2295,3/9/17 9:00,0,0,0,0,0
2296,3/9/17 10:00,0,0,0,0,0
2297,3/9/17 11:00,0,0,0,0,0
2298,3/9/17 12:00,0,0,0,0,0
2299,3/9/17 13:00,0,0,0,0,0
2300,3/9/17 14:00,0,0,0,0,0
2301,3/9/17 15:00,0,0,0,0,0
2302,3/9/17 16:00,0,0,0,0,0
2303,3/9/17 17:00,0,0,0,0,0
2304,3/9/17 18:00,0,0,0,0,0
2305,3/9/17 19:00,0,0,0,0,0
2306,3/9/17 20:00,0,0,0,0,0
2307,3/9/17 21:00,0,0,0,0,0
2308,3/9/17 22:00,0,0,0,0,0
2309,3/9/17 23:00,0,0,0,0,0
2310,3/10/17 0:00,0,0,0,0,0
2311,3/10/17 1:00,0,0,0,0,0
2312,3/10/17 2:00,0,0,0,0,0
2313,3/10/17 3:00,0,0,0,0,0
2314,3/10/17 4:00,0,0,0,0,0
2315,3/10/17 5:00,0,0,0,0,0
2316,3/10/17 6:00,0,0,0,0,0
2317,3/10/17 7:00,98.87,6.596,0,2,2
2318,3/10/17 8:00,0,0,0,0,0
2319,3/10/17 9:00,0,0,0,0,0
2320,3/10/17 10:00,0,0,0,0,0
2321,3/10/17 11:00,6.61,0.441,0,1,1
2322,3/10/17 12:00,93.5,6.238,0,2,2
