"","X","pumps","datetimehourly","section","holiday","workday","weathertype","atemp","atemX","totalsales","quantity","newcustomer","returningcustomer","day.rushhour","day.rushhour.pumps","day.delivery.expected","day.delivery.expected.accuracy","day.consump.ave","timedatepos","day_col","month_col","year_col","second_col","min_col","hour_col","queueline"
"161",161,0,"12/9/16 16:00",3,0,1,3,22.3,72.14,56.74,3.785,0,1,0,2,24,0.8,2.2,"2016-12-09 16:00:00",9,12,2016,0,0,16,0
"162",162,0,"12/9/16 17:00",3,0,1,3,21,69.8,0,0,0,0,0,2,24,0.8,2.2,"2016-12-09 17:00:00",9,12,2016,0,0,17,0
"163",163,1,"12/9/16 18:00",3,0,1,3,19.7,67.46,59.57,3.974,0,1,0,2,24,0.8,2.2,"2016-12-09 18:00:00",9,12,2016,0,0,18,1
"164",164,0,"12/9/16 19:00",3,0,1,3,18.25,64.85,110.78,7.39,0,2,0,2,24,0.8,2.2,"2016-12-09 19:00:00",9,12,2016,0,0,19,0
"165",165,0,"12/9/16 20:00",3,0,1,3,16.8,62.24,30.88,2.06,0,1,0,2,24,0.8,2.2,"2016-12-09 20:00:00",9,12,2016,0,0,20,0
"166",166,1,"12/9/16 21:00",3,0,1,3,18.1,64.58,0,0,0,0,0,2,24,0.8,2.2,"2016-12-09 21:00:00",9,12,2016,0,0,21,1
"167",167,0,"12/9/16 22:00",4,0,1,3,17.8,64.04,0,0,0,0,0,2,24,0.8,2.2,"2016-12-09 22:00:00",9,12,2016,0,0,22,0
"168",168,1,"12/9/16 23:00",4,0,1,3,17.45,63.41,0,0,0,0,0,2,24,0.8,2.2,"2016-12-09 23:00:00",9,12,2016,0,0,23,1
"169",169,0,"12/10/16 0:00",4,1,0,3,17.1,62.78,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 00:00:00",10,12,2016,0,0,0,0
"170",170,0,"12/10/16 1:00",4,1,0,3,16.75,62.15,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 01:00:00",10,12,2016,0,0,1,0
"171",171,0,"12/10/16 2:00",4,1,0,3,16.4,61.52,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 02:00:00",10,12,2016,0,0,2,0
"172",172,0,"12/10/16 3:00",4,1,0,3,16.05,60.89,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 03:00:00",10,12,2016,0,0,3,0
"173",173,0,"12/10/16 4:00",4,1,0,3,15.7,60.26,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 04:00:00",10,12,2016,0,0,4,0
"174",174,0,"12/10/16 5:00",1,1,0,3,15.35,59.63,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 05:00:00",10,12,2016,0,0,5,0
"175",175,0,"12/10/16 6:00",1,1,0,3,15,59,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 06:00:00",10,12,2016,0,0,6,0
"176",176,0,"12/10/16 7:00",1,1,0,3,14.65,58.37,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 07:00:00",10,12,2016,0,0,7,0
"177",177,0,"12/10/16 8:00",1,1,0,3,14.3,57.74,59.63,3.978,0,1,0,2,24,0.8,2.2,"2016-12-10 08:00:00",10,12,2016,0,0,8,0
"178",178,0,"12/10/16 9:00",1,1,0,3,13.95,57.11,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 09:00:00",10,12,2016,0,0,9,0
"179",179,0,"12/10/16 10:00",1,1,0,3,13.6,56.48,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 10:00:00",10,12,2016,0,0,10,0
"180",180,0,"12/10/16 11:00",2,1,0,3,14.975,58.955,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 11:00:00",10,12,2016,0,0,11,0
"181",181,1,"12/10/16 12:00",2,1,0,3,16.35,61.43,63.42,4.231,0,1,0,2,24,0.8,2.2,"2016-12-10 12:00:00",10,12,2016,0,0,12,1
"182",182,0,"12/10/16 13:00",2,1,0,3,17.725,63.905,215.69,14.389,1,3,0,2,24,0.8,2.2,"2016-12-10 13:00:00",10,12,2016,0,0,13,0
"183",183,5,"12/10/16 14:00",2,1,0,3,19.1,66.38,70.96,4.734,1,1,0,2,24,0.8,2.2,"2016-12-10 14:00:00",10,12,2016,0,0,14,5
"184",184,1,"12/10/16 15:00",3,1,0,3,22.1,71.78,116.7,7.785,0,2,0,2,24,0.8,2.2,"2016-12-10 15:00:00",10,12,2016,0,0,15,1
"185",185,0,"12/10/16 16:00",3,1,0,3,22.2,71.96,57.07,3.807,0,1,0,2,24,0.8,2.2,"2016-12-10 16:00:00",10,12,2016,0,0,16,0
"186",186,4,"12/10/16 17:00",3,1,0,1,21.8,71.24,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 17:00:00",10,12,2016,0,0,17,4
"187",187,0,"12/10/16 18:00",3,1,0,1,20.8,69.44,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 18:00:00",10,12,2016,0,0,18,0
"188",188,2,"12/10/16 19:00",3,1,0,1,19.925,67.865,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 19:00:00",10,12,2016,0,0,19,2
"189",189,0,"12/10/16 20:00",3,1,0,1,19.05,66.29,98.78,6.59,0,2,0,2,24,0.8,2.2,"2016-12-10 20:00:00",10,12,2016,0,0,20,0
"190",190,4,"12/10/16 21:00",3,1,0,1,18.175,64.715,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 21:00:00",10,12,2016,0,0,21,4
"191",191,8,"12/10/16 22:00",4,1,0,1,17.3,63.14,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 22:00:00",10,12,2016,0,0,22,8
"192",192,1,"12/10/16 23:00",4,1,0,1,17.23076923,63.01538462,0,0,0,0,0,2,24,0.8,2.2,"2016-12-10 23:00:00",10,12,2016,0,0,23,1
"193",193,0,"12/11/16 0:00",4,1,0,1,17.16153846,62.89076923,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 00:00:00",11,12,2016,0,0,0,0
"194",194,0,"12/11/16 1:00",4,1,0,1,17.09230769,62.76615385,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 01:00:00",11,12,2016,0,0,1,0
"195",195,0,"12/11/16 2:00",4,1,0,1,17.02307692,62.64153846,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 02:00:00",11,12,2016,0,0,2,0
"196",196,3,"12/11/16 3:00",4,1,0,1,16.95384615,62.51692308,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 03:00:00",11,12,2016,0,0,3,3
"197",197,0,"12/11/16 4:00",4,1,0,1,16.88461538,62.39230769,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 04:00:00",11,12,2016,0,0,4,0
"198",198,0,"12/11/16 5:00",1,1,0,1,16.81538462,62.26769231,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 05:00:00",11,12,2016,0,0,5,0
"199",199,0,"12/11/16 6:00",1,1,0,1,16.74615385,62.14307692,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 06:00:00",11,12,2016,0,0,6,0
"200",200,0,"12/11/16 7:00",1,1,0,1,16.67692308,62.01846154,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 07:00:00",11,12,2016,0,0,7,0
"201",201,0,"12/11/16 8:00",1,1,0,1,16.60769231,61.89384615,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 08:00:00",11,12,2016,0,0,8,0
"202",202,0,"12/11/16 9:00",1,1,0,1,16.53846154,61.76923077,52.35,3.492,0,1,0,2,24,0.8,2.2,"2016-12-11 09:00:00",11,12,2016,0,0,9,0
"203",203,0,"12/11/16 10:00",1,1,0,1,16.46923077,61.64461538,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 10:00:00",11,12,2016,0,0,10,0
"204",204,0,"12/11/16 11:00",2,1,0,1,16.4,61.52,138.54,9.242,1,2,0,2,24,0.8,2.2,"2016-12-11 11:00:00",11,12,2016,0,0,11,0
"205",205,0,"12/11/16 12:00",2,1,0,1,18.8,65.84,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 12:00:00",11,12,2016,0,0,12,0
"206",206,1,"12/11/16 13:00",2,1,0,1,21.2,70.16,45.06,3.006,0,1,0,2,24,0.8,2.2,"2016-12-11 13:00:00",11,12,2016,0,0,13,1
"207",207,1,"12/11/16 14:00",2,1,0,1,21.4,70.52,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 14:00:00",11,12,2016,0,0,14,1
"208",208,2,"12/11/16 15:00",3,1,0,1,21.6,70.88,0,0,0,0,0,2,24,0.8,2.2,"2016-12-11 15:00:00",11,12,2016,0,0,15,2
"209",209,1,"12/11/16 16:00",3,1,0,1,20.75,69.35,0,0,0,0,0,NA,NA,NA,NA,"2016-12-11 16:00:00",11,12,2016,0,0,16,1
"210",210,1,"12/11/16 17:00",3,1,0,1,19.9,67.82,63.96,4.267,0,1,0,NA,NA,NA,NA,"2016-12-11 17:00:00",11,12,2016,0,0,17,1
"211",211,0,"12/11/16 18:00",3,1,0,1,19.05,66.29,0,0,0,0,0,NA,NA,NA,NA,"2016-12-11 18:00:00",11,12,2016,0,0,18,0
"212",212,0,"12/11/16 19:00",3,1,0,1,18.2,64.76,0,0,0,0,0,NA,NA,NA,NA,"2016-12-11 19:00:00",11,12,2016,0,0,19,0
"213",213,0,"12/11/16 20:00",3,1,0,1,18.33333333,65,100.43,6.7,0,2,0,NA,NA,NA,NA,"2016-12-11 20:00:00",11,12,2016,0,0,20,0
"214",214,0,"12/11/16 21:00",3,1,0,1,18.46666667,65.24,0,0,0,0,0,NA,NA,NA,NA,"2016-12-11 21:00:00",11,12,2016,0,0,21,0
"215",215,0,"12/11/16 22:00",4,1,0,1,18.6,65.48,46.09,3.075,0,1,0,NA,NA,NA,NA,"2016-12-11 22:00:00",11,12,2016,0,0,22,0
"216",216,1,"12/11/16 23:00",4,1,0,1,18.65,65.57,0,0,0,0,0,NA,NA,NA,NA,"2016-12-11 23:00:00",11,12,2016,0,0,23,1
"217",217,5,"12/12/16 0:00",4,0,1,1,18.7,65.66,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 00:00:00",12,12,2016,0,0,0,5
"218",218,3,"12/12/16 1:00",4,0,1,1,17.75,63.95,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 01:00:00",12,12,2016,0,0,1,3
"219",219,0,"12/12/16 2:00",4,0,1,1,16.8,62.24,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 02:00:00",12,12,2016,0,0,2,0
"220",220,0,"12/12/16 3:00",4,0,1,1,16.7125,62.0825,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 03:00:00",12,12,2016,0,0,3,0
"221",221,0,"12/12/16 4:00",4,0,1,1,16.625,61.925,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 04:00:00",12,12,2016,0,0,4,0
"222",222,1,"12/12/16 5:00",1,0,1,1,16.5375,61.7675,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 05:00:00",12,12,2016,0,0,5,1
"223",223,0,"12/12/16 6:00",1,0,1,1,16.45,61.61,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 06:00:00",12,12,2016,0,0,6,0
"224",224,0,"12/12/16 7:00",1,0,1,1,16.3625,61.4525,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 07:00:00",12,12,2016,0,0,7,0
"225",225,0,"12/12/16 8:00",1,0,1,1,16.275,61.295,46.2,3.082,0,1,0,NA,NA,NA,NA,"2016-12-12 08:00:00",12,12,2016,0,0,8,0
"226",226,0,"12/12/16 9:00",1,0,1,1,16.1875,61.1375,69.82,4.658,0,1,0,NA,NA,NA,NA,"2016-12-12 09:00:00",12,12,2016,0,0,9,0
"227",227,0,"12/12/16 10:00",1,0,1,1,16.1,60.98,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 10:00:00",12,12,2016,0,0,10,0
"228",228,1,"12/12/16 11:00",2,0,1,1,17.9,64.22,14.24,0.95,0,1,0,NA,NA,NA,NA,"2016-12-12 11:00:00",12,12,2016,0,0,11,1
"229",229,0,"12/12/16 12:00",2,0,1,1,21.7,71.06,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 12:00:00",12,12,2016,0,0,12,0
"230",230,0,"12/12/16 13:00",2,0,1,1,22.3,72.14,72.97,4.868,0,2,0,NA,NA,NA,NA,"2016-12-12 13:00:00",12,12,2016,0,0,13,0
"231",231,1,"12/12/16 14:00",2,0,1,1,23,73.4,101.94,6.8,0,2,0,NA,NA,NA,NA,"2016-12-12 14:00:00",12,12,2016,0,0,14,1
"232",232,0,"12/12/16 15:00",3,0,1,1,23.7,74.66,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 15:00:00",12,12,2016,0,0,15,0
"233",233,0,"12/12/16 16:00",3,0,1,1,24.2,75.56,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 16:00:00",12,12,2016,0,0,16,0
"234",234,0,"12/12/16 17:00",3,0,1,1,22.43333333,72.38,92.1,6.144,0,2,0,NA,NA,NA,NA,"2016-12-12 17:00:00",12,12,2016,0,0,17,0
"235",235,0,"12/12/16 18:00",3,0,1,1,20.66666667,69.2,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 18:00:00",12,12,2016,0,0,18,0
"236",236,1,"12/12/16 19:00",3,0,1,1,18.9,66.02,65.52,4.371,0,1,0,NA,NA,NA,NA,"2016-12-12 19:00:00",12,12,2016,0,0,19,1
"237",237,0,"12/12/16 20:00",3,0,1,1,19.05,66.29,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 20:00:00",12,12,2016,0,0,20,0
"238",238,1,"12/12/16 21:00",3,0,1,1,19.2,66.56,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 21:00:00",12,12,2016,0,0,21,1
"239",239,1,"12/12/16 22:00",4,0,1,1,18.32,64.976,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 22:00:00",12,12,2016,0,0,22,1
"240",240,1,"12/12/16 23:00",4,0,1,1,17.44,63.392,0,0,0,0,0,NA,NA,NA,NA,"2016-12-12 23:00:00",12,12,2016,0,0,23,1
"241",241,4,"12/13/16 0:00",4,0,1,1,16.56,61.808,28.44,1.897,0,1,0,NA,NA,NA,NA,"2016-12-13 00:00:00",13,12,2016,0,0,0,4
"242",242,1,"12/13/16 1:00",4,0,1,1,15.68,60.224,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 01:00:00",13,12,2016,0,0,1,1
"243",243,0,"12/13/16 2:00",4,0,1,1,14.8,58.64,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 02:00:00",13,12,2016,0,0,2,0
"244",244,1,"12/13/16 3:00",4,0,1,1,14.8,58.64,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 03:00:00",13,12,2016,0,0,3,1
"245",245,0,"12/13/16 4:00",4,0,1,1,14.8,58.64,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 04:00:00",13,12,2016,0,0,4,0
"246",246,0,"12/13/16 5:00",1,0,1,1,14.8,58.64,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 05:00:00",13,12,2016,0,0,5,0
"247",247,0,"12/13/16 6:00",1,0,1,1,14.8,58.64,33.41,2.229,0,1,0,NA,NA,NA,NA,"2016-12-13 06:00:00",13,12,2016,0,0,6,0
"248",248,0,"12/13/16 7:00",1,0,1,1,14.8,58.64,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 07:00:00",13,12,2016,0,0,7,0
"249",249,0,"12/13/16 8:00",1,0,1,1,14.8,58.64,67.53,4.505,0,1,0,NA,NA,NA,NA,"2016-12-13 08:00:00",13,12,2016,0,0,8,0
"250",250,0,"12/13/16 9:00",1,0,1,1,15.95,60.71,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 09:00:00",13,12,2016,0,0,9,0
"251",251,0,"12/13/16 10:00",1,0,1,1,17.1,62.78,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 10:00:00",13,12,2016,0,0,10,0
"252",252,0,"12/13/16 11:00",2,0,1,1,18.8,65.84,56.21,3.75,0,1,0,NA,NA,NA,NA,"2016-12-13 11:00:00",13,12,2016,0,0,11,0
"253",253,0,"12/13/16 12:00",2,0,1,1,18.8,65.84,65.87,4.394,1,0,0,NA,NA,NA,NA,"2016-12-13 12:00:00",13,12,2016,0,0,12,0
"254",254,0,"12/13/16 13:00",2,0,1,1,20.9,69.62,95,6.337,1,1,0,NA,NA,NA,NA,"2016-12-13 13:00:00",13,12,2016,0,0,13,0
"255",255,0,"12/13/16 14:00",2,0,1,1,22.4,72.32,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 14:00:00",13,12,2016,0,0,14,0
"256",256,0,"12/13/16 15:00",3,0,1,1,23.4,74.12,101.87,6.796,0,2,0,NA,NA,NA,NA,"2016-12-13 15:00:00",13,12,2016,0,0,15,0
"257",257,0,"12/13/16 16:00",3,0,1,1,23.2,73.76,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 16:00:00",13,12,2016,0,0,16,0
"258",258,0,"12/13/16 17:00",3,0,1,1,23,73.4,56.23,3.751,0,1,0,NA,NA,NA,NA,"2016-12-13 17:00:00",13,12,2016,0,0,17,0
"259",259,0,"12/13/16 18:00",3,0,1,1,20.8,69.44,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 18:00:00",13,12,2016,0,0,18,0
"260",260,10,"12/13/16 19:00",3,0,1,1,18.6,65.48,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 19:00:00",13,12,2016,0,0,19,10
"261",261,4,"12/13/16 20:00",3,0,1,1,17.84,64.112,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 20:00:00",13,12,2016,0,0,20,4
"262",262,1,"12/13/16 21:00",3,0,1,1,17.08,62.744,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 21:00:00",13,12,2016,0,0,21,1
"263",263,1,"12/13/16 22:00",4,0,1,1,16.32,61.376,49.83,3.324,0,1,0,NA,NA,NA,NA,"2016-12-13 22:00:00",13,12,2016,0,0,22,1
"264",264,1,"12/13/16 23:00",4,0,1,1,15.56,60.008,0,0,0,0,0,NA,NA,NA,NA,"2016-12-13 23:00:00",13,12,2016,0,0,23,1
"265",265,0,"12/14/16 0:00",4,0,1,1,14.8,58.64,27.46,1.832,0,1,0,NA,NA,NA,NA,"2016-12-14 00:00:00",14,12,2016,0,0,0,0
"266",266,0,"12/14/16 1:00",4,0,1,1,14.35,57.83,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 01:00:00",14,12,2016,0,0,1,0
"267",267,0,"12/14/16 2:00",4,0,1,1,13.9,57.02,34.72,2.316,1,0,0,NA,NA,NA,NA,"2016-12-14 02:00:00",14,12,2016,0,0,2,0
"268",268,0,"12/14/16 3:00",4,0,1,1,13.9,57.02,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 03:00:00",14,12,2016,0,0,3,0
"269",269,0,"12/14/16 4:00",4,0,1,1,13.9,57.02,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 04:00:00",14,12,2016,0,0,4,0
"270",270,0,"12/14/16 5:00",1,0,1,1,13.86666667,56.96,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 05:00:00",14,12,2016,0,0,5,0
"271",271,0,"12/14/16 6:00",1,0,1,1,13.83333333,56.9,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 06:00:00",14,12,2016,0,0,6,0
"272",272,0,"12/14/16 7:00",1,0,1,1,13.8,56.84,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 07:00:00",14,12,2016,0,0,7,0
"273",273,0,"12/14/16 8:00",1,0,1,1,13.76666667,56.78,60.77,4.054,0,1,0,NA,NA,NA,NA,"2016-12-14 08:00:00",14,12,2016,0,0,8,0
"274",274,0,"12/14/16 9:00",1,0,1,1,13.73333333,56.72,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 09:00:00",14,12,2016,0,0,9,0
"275",275,0,"12/14/16 10:00",1,0,1,1,13.7,56.66,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 10:00:00",14,12,2016,0,0,10,0
"276",276,0,"12/14/16 11:00",2,0,1,1,16.93333333,62.48,101.99,6.804,0,2,0,NA,NA,NA,NA,"2016-12-14 11:00:00",14,12,2016,0,0,11,0
"277",277,0,"12/14/16 12:00",2,0,1,1,20.16666667,68.3,53.27,3.554,0,1,0,NA,NA,NA,NA,"2016-12-14 12:00:00",14,12,2016,0,0,12,0
"278",278,1,"12/14/16 13:00",2,0,1,1,23.4,74.12,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 13:00:00",14,12,2016,0,0,13,1
"279",279,4,"12/14/16 14:00",2,0,1,1,24.9,76.82,60.59,4.042,0,1,0,NA,NA,NA,NA,"2016-12-14 14:00:00",14,12,2016,0,0,14,4
"280",280,0,"12/14/16 15:00",3,0,1,1,24.65,76.37,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 15:00:00",14,12,2016,0,0,15,0
"281",281,1,"12/14/16 16:00",3,0,1,1,24.4,75.92,56.11,3.743,0,1,0,NA,NA,NA,NA,"2016-12-14 16:00:00",14,12,2016,0,0,16,1
"282",282,0,"12/14/16 17:00",3,0,1,1,22.65,72.77,64.85,4.326,0,1,0,NA,NA,NA,NA,"2016-12-14 17:00:00",14,12,2016,0,0,17,0
"283",283,1,"12/14/16 18:00",3,0,1,1,20.9,69.62,43.91,2.929,0,1,0,NA,NA,NA,NA,"2016-12-14 18:00:00",14,12,2016,0,0,18,1
"284",284,1,"12/14/16 19:00",3,0,1,1,21.7,71.06,57.61,3.843,0,1,0,NA,NA,NA,NA,"2016-12-14 19:00:00",14,12,2016,0,0,19,1
"285",285,1,"12/14/16 20:00",3,0,1,1,21.1,69.98,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 20:00:00",14,12,2016,0,0,20,1
"286",286,1,"12/14/16 21:00",3,0,1,1,18.1,64.58,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 21:00:00",14,12,2016,0,0,21,1
"287",287,2,"12/14/16 22:00",4,0,1,1,17.61818182,63.71272727,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 22:00:00",14,12,2016,0,0,22,2
"288",288,12,"12/14/16 23:00",4,0,1,1,17.13636364,62.84545455,0,0,0,0,0,NA,NA,NA,NA,"2016-12-14 23:00:00",14,12,2016,0,0,23,12
"289",289,3,"12/15/16 0:00",4,0,1,1,16.65454545,61.97818182,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 00:00:00",15,12,2016,0,0,0,3
"290",290,6,"12/15/16 1:00",4,0,1,1,16.17272727,61.11090909,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 01:00:00",15,12,2016,0,0,1,6
"291",291,5,"12/15/16 2:00",4,0,1,1,15.69090909,60.24363636,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 02:00:00",15,12,2016,0,0,2,5
"292",292,0,"12/15/16 3:00",4,0,1,1,15.20909091,59.37636364,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 03:00:00",15,12,2016,0,0,3,0
"293",293,2,"12/15/16 4:00",4,0,1,1,14.72727273,58.50909091,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 04:00:00",15,12,2016,0,0,4,2
"294",294,1,"12/15/16 5:00",1,0,1,1,14.24545455,57.64181818,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 05:00:00",15,12,2016,0,0,5,1
"295",295,0,"12/15/16 6:00",1,0,1,1,13.76363636,56.77454545,29.98,2,0,1,0,NA,NA,NA,NA,"2016-12-15 06:00:00",15,12,2016,0,0,6,0
"296",296,3,"12/15/16 7:00",1,0,1,1,13.28181818,55.90727273,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 07:00:00",15,12,2016,0,0,7,3
"297",297,1,"12/15/16 8:00",1,0,1,1,12.8,55.04,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 08:00:00",15,12,2016,0,0,8,1
"298",298,0,"12/15/16 9:00",1,0,1,1,14.33333333,57.8,61.71,4.117,0,1,0,NA,NA,NA,NA,"2016-12-15 09:00:00",15,12,2016,0,0,9,0
"299",299,1,"12/15/16 10:00",1,0,1,1,15.86666667,60.56,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 10:00:00",15,12,2016,0,0,10,1
"300",300,1,"12/15/16 11:00",2,0,1,1,17.4,63.32,43.71,2.916,1,0,0,NA,NA,NA,NA,"2016-12-15 11:00:00",15,12,2016,0,0,11,1
"301",301,0,"12/15/16 12:00",2,0,1,1,18.45,65.21,45.54,3.038,0,1,0,NA,NA,NA,NA,"2016-12-15 12:00:00",15,12,2016,0,0,12,0
"302",302,1,"12/15/16 13:00",2,0,1,1,19.5,67.1,74.99,5.003,0,1,0,NA,NA,NA,NA,"2016-12-15 13:00:00",15,12,2016,0,0,13,1
"303",303,0,"12/15/16 14:00",2,0,1,1,20.1,68.18,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 14:00:00",15,12,2016,0,0,14,0
"304",304,0,"12/15/16 15:00",3,0,1,1,21.4,70.52,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 15:00:00",15,12,2016,0,0,15,0
"305",305,0,"12/15/16 16:00",3,0,1,1,20.275,68.495,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 16:00:00",15,12,2016,0,0,16,0
"306",306,0,"12/15/16 17:00",3,0,1,1,19.15,66.47,54.34,3.625,0,1,0,NA,NA,NA,NA,"2016-12-15 17:00:00",15,12,2016,0,0,17,0
"307",307,0,"12/15/16 18:00",3,0,1,1,18.025,64.445,84.06,5.608,0,2,0,NA,NA,NA,NA,"2016-12-15 18:00:00",15,12,2016,0,0,18,0
"308",308,0,"12/15/16 19:00",3,0,1,1,16.9,62.42,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 19:00:00",15,12,2016,0,0,19,0
"309",309,0,"12/15/16 20:00",3,0,1,1,18.8,65.84,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 20:00:00",15,12,2016,0,0,20,0
"310",310,0,"12/15/16 21:00",3,0,1,1,18.62352941,65.52235294,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 21:00:00",15,12,2016,0,0,21,0
"311",311,1,"12/15/16 22:00",4,0,1,1,18.44705882,65.20470588,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 22:00:00",15,12,2016,0,0,22,1
"312",312,0,"12/15/16 23:00",4,0,1,1,18.27058824,64.88705882,0,0,0,0,0,NA,NA,NA,NA,"2016-12-15 23:00:00",15,12,2016,0,0,23,0
"313",313,0,"12/16/16 0:00",4,0,1,1,18.09411765,64.56941176,0,0,0,0,0,NA,NA,NA,NA,"2016-12-16 00:00:00",16,12,2016,0,0,0,0
"314",314,0,"12/16/16 1:00",4,0,1,1,17.91764706,64.25176471,0,0,0,0,0,NA,NA,NA,NA,"2016-12-16 01:00:00",16,12,2016,0,0,1,0
"315",315,0,"12/16/16 2:00",4,0,1,1,17.74117647,63.93411765,0,0,0,0,0,NA,NA,NA,NA,"2016-12-16 02:00:00",16,12,2016,0,0,2,0
"316",316,1,"12/16/16 3:00",4,0,1,1,17.56470588,63.61647059,0,0,0,0,0,NA,NA,NA,NA,"2016-12-16 03:00:00",16,12,2016,0,0,3,1
"317",317,1,"12/16/16 4:00",4,0,1,1,17.38823529,63.29882353,0,0,0,0,0,NA,NA,NA,NA,"2016-12-16 04:00:00",16,12,2016,0,0,4,1
"318",318,1,"12/16/16 5:00",1,0,1,1,17.21176471,62.98117647,0,0,0,0,0,NA,NA,NA,NA,"2016-12-16 05:00:00",16,12,2016,0,0,5,1
